bytes,psnr,ssim
12010.0,30.971999607,0.878617031042
1188.0,30.7678331636,0.877025967934
108.0,30.7188273731,0.876241618692
116.0,30.7788031413,0.876451750359
1407.0,30.633026781,0.875597523884
136.0,30.6083932704,0.875474952658
120.0,30.6803791763,0.875641476861
1579.0,30.5712664491,0.875208528907
134.0,30.5588836553,0.874971674057
137.0,30.5938782408,0.875100759115
1559.0,30.5055087829,0.875009529325
87.0,30.4557372875,0.874806103417
82.0,30.5413539046,0.874771034545
1584.0,30.3726082529,0.874173954989
188.0,30.3707406473,0.874142973058
232.0,30.4451951575,0.874714230713
1779.0,30.3304897379,0.875833553395
162.0,30.3559576846,0.875289673339
136.0,30.4041964945,0.87510372043
1834.0,30.3358490116,0.874398013919
165.0,30.3793784234,0.87438524768
167.0,30.4277906764,0.874278621716
1838.0,30.3110833245,0.873663394588
153.0,30.3113562945,0.87374009682
141.0,30.3354941063,0.873828601366
1604.0,30.1598747206,0.873268249257
275.0,30.2389007028,0.874488700431
264.0,30.3261710267,0.874536734151
1643.0,30.1577164398,0.87303900822
229.0,30.2452626382,0.87338795924
148.0,30.2936915714,0.873429235648
1133.0,30.1574626322,0.872630798938
90.0,30.0425298779,0.872937225888
96.0,29.9853967698,0.871980157608
1248.0,29.9821544856,0.871478494075
92.0,29.9708869933,0.87153057813
84.0,29.9378254355,0.870794925792
1471.0,29.8884322854,0.87029333802
111.0,29.8589274519,0.869923735813
108.0,29.7723137808,0.869291874696
1577.0,29.6788616274,0.868395294945
225.0,29.6805502131,0.867919310305
266.0,29.7759625291,0.868391189549
1612.0,29.6592036623,0.867798428058
188.0,29.6455321444,0.867793950504
170.0,29.6208394267,0.867450316235
1520.0,29.5468494056,0.866467777727
131.0,29.5704571539,0.866412018164
127.0,29.6698233319,0.868234877686
1575.0,29.5809277768,0.866645567626
153.0,29.5815109755,0.866292635803
117.0,29.6144114777,0.86614240898
1473.0,29.6194928237,0.866275382619
96.0,29.6302724569,0.865977184408
90.0,29.6229214905,0.865638804184
1512.0,29.6360291116,0.865484999518
106.0,29.6330325721,0.865576739605
105.0,29.6388378267,0.865371461455
1380.0,29.5738257145,0.865059433514
125.0,29.5734964643,0.865071953364
90.0,29.6030991836,0.865111405221
1452.0,29.5661326574,0.864890016132
89.0,29.4996834549,0.864294055842
81.0,29.4667320442,0.864422351678
1724.0,29.421151997,0.864902326061
136.0,29.4671249485,0.865008182806
130.0,29.5297266885,0.865319963941
1450.0,29.4937761544,0.865137846444
92.0,29.5090519844,0.865223277749
91.0,29.5032087153,0.865174790787
1568.0,29.4282251219,0.864386412533
109.0,29.4264779766,0.864466917687
107.0,29.4025881834,0.864472516678
1548.0,29.3586874103,0.86428763397
88.0,29.3168883344,0.864031247264
90.0,29.299625022,0.863606666516
1689.0,29.33855121,0.86344318342
127.0,29.3018254971,0.862157195368
133.0,29.3371462193,0.861988392023
1660.0,29.3063116031,0.861716023457
130.0,29.3084204587,0.862180783106
134.0,29.3388769784,0.861403607447
1498.0,29.2881218474,0.860174003026
145.0,29.311818579,0.85961222282
130.0,29.3311271521,0.859139349485
1508.0,29.274511232,0.858587163367
108.0,29.2141122137,0.857691640097
101.0,29.2055062018,0.856910160572
1605.0,29.1162679912,0.856252660686
122.0,29.119650475,0.855549687913
107.0,29.0847458381,0.855012416787
1599.0,29.0631287545,0.853965503346
91.0,29.0206849341,0.851869350893
97.0,29.0239520847,0.851803868961
1614.0,28.9659802883,0.851355441148
100.0,28.9545403773,0.850582252924
84.0,28.9704503232,0.85135112223
1644.0,28.9443768362,0.850163660827
83.0,28.9233786477,0.849558573727
86.0,28.8971903068,0.848943108226
1706.0,28.8057808184,0.847689659791
110.0,28.7627837405,0.846824917644
104.0,28.7706421525,0.846636698762
1686.0,28.7669437075,0.846041198403
160.0,28.7186626816,0.845750199934
136.0,28.7246072644,0.845130802734
1503.0,28.6446651197,0.844772744379
140.0,28.643050966,0.843076974196
146.0,28.639744044,0.843896738432
1597.0,28.6733077969,0.8446246972
134.0,28.6748256573,0.84474636692
104.0,28.7107912063,0.844843983911
1515.0,28.63482975,0.845538208046
113.0,28.6221179163,0.844724030214
125.0,28.6644658677,0.844843882353
1516.0,28.6059091579,0.844277943521
158.0,28.6015479572,0.844843592263
115.0,28.6208745345,0.844899915906
1475.0,28.5495452489,0.844484152093
110.0,28.5463859364,0.844522251246
120.0,28.6128940189,0.845194113563
