bytes,psnr,ssim
157890.0,34.8965963662,0.975363188815
125268.0,34.928666926,0.974257714702
87065.0,34.7889482914,0.974259118645
73176.0,34.9309340409,0.975566378538
119023.0,34.92105361,0.974500288073
69535.0,34.9763146682,0.974716062493
59786.0,35.1244766583,0.976145938366
125803.0,35.3838815132,0.975982620108
82883.0,35.2262660122,0.976241933681
8323.0,35.2555306223,0.976631688159
118547.0,35.1137474991,0.975783405524
32741.0,35.2194770837,0.97574509749
21424.0,35.2294649218,0.976276750932
129702.0,35.3568745487,0.975487934311
81316.0,35.5817140176,0.976066118132
78710.0,35.7780183092,0.977614270086
21634.0,35.9329912236,0.977776305334
125175.0,35.7412910696,0.976973958213
10852.0,35.8701937595,0.976886230522
77280.0,35.6799340772,0.977920904345
114188.0,35.609748914,0.977372894753
5872.0,35.8871496824,0.977895093201
8899.0,36.0987581701,0.978955511514
108683.0,35.9976504553,0.978400112673
6214.0,36.2914762952,0.978233814798
65475.0,36.3554743802,0.979223169629
110276.0,36.1374819182,0.97822418658
52370.0,36.2583345587,0.978313669635
18324.0,36.3314637317,0.978776706113
106316.0,35.9844191613,0.977640881371
47945.0,36.0997300825,0.978504490462
19652.0,36.0519868551,0.978958135502
93320.0,35.8372647188,0.977871002422
49918.0,36.0502348449,0.978015989306
62196.0,36.1654134349,0.978620680092
110375.0,36.0349020004,0.977805278121
20488.0,36.1379552434,0.978216539783
62481.0,36.1908622805,0.979160600249
94677.0,36.06930325,0.978387000646
17343.0,36.1531684169,0.978307610182
18405.0,36.1890414812,0.978704838873
102416.0,36.1380597588,0.978281794385
49461.0,36.1897848563,0.978263629945
59504.0,36.5435619388,0.979797307257
103489.0,36.1416818993,0.977990839552
62093.0,36.262161002,0.978666356285
39619.0,36.5491345018,0.979822414911
107169.0,36.3621266304,0.978525407168
58695.0,36.3945348696,0.978828918239
3664.0,36.4648708328,0.979095425587
103616.0,36.2740201387,0.978189285231
54460.0,36.2551749665,0.978209986795
54787.0,36.4655745078,0.979441142998
98230.0,36.282047322,0.978760454323
3559.0,35.9357760619,0.977270478181
38913.0,36.0785379899,0.978129973263
107324.0,36.3418467501,0.979102919742
97336.0,36.2961989736,0.978703151032
3037.0,36.1989384336,0.977974564961
29290.0,36.5191957904,0.979326331622
98973.0,36.4909458074,0.979041971034
15869.0,36.4879241012,0.978811829067
109224.0,37.3037381085,0.979640533026
65139.0,37.1358789331,0.979611568086
14150.0,37.1714083763,0.979960369697
118582.0,36.7493831738,0.978303346704
68972.0,36.9385644894,0.97917270074
68628.0,36.9039918505,0.979942942949
110369.0,36.6686199513,0.979010098074
7550.0,36.5466773441,0.978688197718
47235.0,36.6130884869,0.979135067971
113232.0,36.3862865609,0.978179378679
25296.0,36.3948841524,0.978112217738
68461.0,36.472567298,0.978906212887
116203.0,36.2251239778,0.977486366368
52656.0,36.2483746453,0.977608356758
70003.0,36.5103366992,0.979005367564
10192.0,36.405543836,0.978574109625
124074.0,36.3839532731,0.978245395441
74630.0,36.2377592579,0.977750070415
56479.0,36.1856700022,0.978227636145
106903.0,36.0739462801,0.9777870848
26245.0,36.1308717617,0.978066037441
6806.0,36.3149543241,0.978797411055
122579.0,36.1384405967,0.977610080681
69854.0,36.207257501,0.97784543085
38469.0,36.4356402916,0.978774073964
114458.0,36.2690476771,0.978046989001
6019.0,36.3641605752,0.977714044087
47875.0,36.2709198745,0.978169348889
119156.0,36.1315849001,0.977521133794
3588.0,36.146419485,0.976743861429
72531.0,36.2875200809,0.978378638139
107051.0,36.1559203665,0.977567853481
27088.0,36.0789038504,0.977248453316
27272.0,36.2678595536,0.978369681547
128712.0,36.0182382271,0.977216358769
58729.0,36.1228090457,0.977330736638
80833.0,36.1050941851,0.977806409534
14263.0,36.0155092912,0.977420639101
17279.0,35.9837632817,0.977153594889
115392.0,35.9622150342,0.976418333546
77772.0,35.8943111907,0.976359016545
78013.0,35.882477831,0.977265937913
120989.0,35.7323893014,0.97598303402
79974.0,36.03885176,0.976226147811
78081.0,35.9855262102,0.977093688895
120542.0,35.8387114777,0.976385278175
5077.0,35.9280570603,0.976145148518
78795.0,35.9397784518,0.977078782036
116839.0,35.8256368026,0.976419793536
6281.0,35.9572573648,0.977199538664
52920.0,35.9439401122,0.977486856384
107015.0,35.9229307501,0.977171333144
4394.0,36.0541468279,0.976677422507
63638.0,36.1024813153,0.977694692588
111386.0,36.1340445437,0.976717242617
77740.0,36.079619362,0.977274255711
5563.0,36.1054412741,0.977419971359
108976.0,36.0288417144,0.976062497033
73957.0,35.8323369624,0.976541952332
9239.0,35.8373345821,0.976845692093
108156.0,35.9985372079,0.976445903223
77076.0,36.2481049131,0.97739641346
52641.0,35.5746003745,0.97603029099
109529.0,35.3599700901,0.974685761445
76643.0,35.3689589162,0.97466182218
78257.0,35.932977251,0.976333818005
113765.0,35.4757098508,0.974262060704
65418.0,35.6700009316,0.974477955725
76294.0,35.9597097228,0.976840212342
109123.0,35.8486115094,0.976344639604
17527.0,35.8512312606,0.976105930634
73821.0,35.9763723312,0.976561302717
105260.0,35.4616659186,0.974616888246
41049.0,35.782712222,0.975485780528
73445.0,35.9434299465,0.976550620744
110577.0,35.5269907927,0.974257222519
74404.0,35.139686953,0.97354813232
16322.0,35.2263128343,0.974410896558
88456.0,35.199508558,0.973990325338
39692.0,35.3144524411,0.974349916273
72090.0,35.2625126375,0.97468586616
104590.0,35.1580845053,0.974205788465
37330.0,35.0156490958,0.973650207019
71013.0,35.1049261172,0.974396864371
104775.0,35.037942261,0.973033194907
69217.0,35.0756530956,0.973295652828
16537.0,35.0601906897,0.973805663884
106485.0,35.0007870029,0.973112002409
60760.0,35.072920966,0.973912690366
5561.0,35.0979296267,0.974162823115
114627.0,34.9850524687,0.973246579618
71383.0,34.7872103917,0.973077283387
69576.0,34.8954722268,0.973938315216
11170.0,34.8463642876,0.97363939835
110154.0,35.1363462842,0.973241380554
68114.0,34.7776167227,0.973078642319
7605.0,34.8134753153,0.973379925993
107284.0,34.7288939807,0.971944254123
65465.0,34.8242709091,0.972731459474
34079.0,34.9689984042,0.973808300637
114199.0,34.902370264,0.973173888186
65740.0,35.0342647139,0.973372180258
71541.0,35.9922347528,0.978122995113
87880.0,35.9472103135,0.97726891289
43411.0,35.9078026204,0.977738463528
14845.0,35.9211431493,0.978242714243
99564.0,35.9277344113,0.976948287024
55759.0,35.8973971259,0.977999133847
5311.0,35.9370891457,0.978257782234
96645.0,35.9063529366,0.977887995039
33208.0,35.9187782069,0.978048145367
4109.0,35.9625966279,0.978344004177
109417.0,35.936682712,0.977445024164
57560.0,36.0437900255,0.977637152978
58223.0,36.2431898631,0.979090034502
