bytes,psnr,ssim
9841.0,28.4605605236,0.762358693471
1059.0,28.3438358271,0.759595643662
95.0,28.233363176,0.758021799139
109.0,28.3189775471,0.758503161225
1112.0,28.1645667255,0.756054660698
105.0,28.1793043869,0.75549941156
96.0,28.1972518291,0.75543386658
1227.0,28.0785295602,0.754037614871
105.0,28.0642224547,0.753045703231
101.0,28.0748952028,0.752770799206
1190.0,28.0414364516,0.752033835802
75.0,28.0262395171,0.751664004327
89.0,27.9909056292,0.750672445349
1447.0,27.9101016635,0.750343914581
164.0,27.897304797,0.750211162357
181.0,27.9558702143,0.750662357553
1504.0,27.8438956692,0.751463419213
93.0,27.8763127707,0.750615984142
92.0,27.915754885,0.750517763471
1547.0,27.8336348831,0.749479615197
138.0,27.8051573079,0.748970724397
134.0,27.8252692044,0.748277077151
1531.0,27.7486171323,0.747264133103
97.0,27.7480097014,0.747399202
104.0,27.736226582,0.74746470877
1329.0,27.6069195156,0.747479583859
186.0,27.7152497708,0.75134026289
184.0,27.7447207737,0.749743567997
1246.0,27.565298886,0.746329555118
146.0,27.660682765,0.747644433903
114.0,27.6559234345,0.747535290907
845.0,27.5587737805,0.746152283111
95.0,27.458497231,0.746660571523
84.0,27.3531116101,0.745301207889
959.0,27.3226309368,0.744565022992
83.0,27.3684340332,0.745252129416
92.0,27.3299728181,0.744960974027
1097.0,27.2508015458,0.744278674792
106.0,27.1611662587,0.743999225961
96.0,27.0823673611,0.743101258402
1244.0,27.044506004,0.743200024586
155.0,26.9679548693,0.742153332041
171.0,26.9614662526,0.741853046057
1154.0,26.9908077019,0.741816434938
145.0,27.0444629093,0.741539348795
99.0,27.0790092253,0.74149054717
1215.0,27.0955448548,0.741996126825
118.0,27.1012032845,0.742009520883
108.0,27.1183442425,0.744668842816
1186.0,27.1100960998,0.743304951764
134.0,27.1219911297,0.743216867466
116.0,27.1074132564,0.743347555739
1120.0,27.0947980352,0.743469153166
84.0,27.0287610812,0.742748401601
73.0,26.9972480778,0.742164943114
1215.0,27.0496262097,0.742733781338
99.0,27.0393683692,0.742926733385
101.0,27.0352968142,0.742806969466
1240.0,27.0306610038,0.74239844656
108.0,27.0852382509,0.743005419706
101.0,27.0568988212,0.743106284086
1201.0,27.0988121623,0.743481341937
83.0,27.0593796854,0.742577844261
85.0,27.0485838088,0.743114344589
1363.0,27.0219273953,0.744114077924
139.0,27.0331323505,0.744046874787
134.0,27.0166240047,0.744372227891
1292.0,27.0427203923,0.74406378178
124.0,27.0318395028,0.743625414452
127.0,26.9609834147,0.743532643942
1292.0,26.9674154826,0.743037619826
133.0,26.9775830552,0.742236711495
131.0,26.9236600865,0.741449325938
1211.0,26.9001653098,0.740716150492
112.0,26.8953171442,0.740492064872
107.0,26.8523224294,0.739257911966
1236.0,26.9068841446,0.739179295088
97.0,26.8412109651,0.736364221092
96.0,26.7824565518,0.73515434688
1173.0,26.7949695904,0.73486848579
108.0,26.7921428079,0.735382740724
