bytes,psnr,ssim
138241.0,33.3316296217,0.933743083858
754.0,33.3315872271,0.933744853316
35476.0,33.2426883049,0.934303316739
6969.0,33.2129427688,0.933993293101
6914.0,33.3345010605,0.934850158774
36231.0,33.319060823,0.934180031511
6687.0,33.3501451572,0.934798400737
6348.0,33.371588506,0.935827453248
34565.0,33.2041696188,0.934041986486
5678.0,33.179652102,0.933666282733
4971.0,33.2455700275,0.934233342367
31220.0,33.1198916885,0.932725326711
4831.0,33.0971713526,0.932408866263
4349.0,33.1534446705,0.932989302213
33078.0,33.0249529429,0.931641537619
4849.0,33.0064286481,0.931350504537
4762.0,33.1343811947,0.931546646762
31144.0,33.0251071962,0.931025450801
4752.0,33.0162792518,0.931150757607
4522.0,33.1230876058,0.932042132481
30459.0,33.0083324733,0.930778356027
4517.0,33.0105388957,0.93059922517
4196.0,33.11799846,0.931774499244
28332.0,33.0272927339,0.930571413519
4295.0,33.0174822414,0.930410338099
4039.0,33.1091455746,0.931140068632
28786.0,33.0321851447,0.930264398303
4316.0,33.0327625571,0.930358350744
4082.0,33.1287930085,0.931287956365
30609.0,33.0535522546,0.930442554359
4769.0,33.0603869189,0.9304500231
4515.0,33.1459617628,0.929262946409
35370.0,33.0679533404,0.93025520909
4795.0,33.089147328,0.930753340163
4318.0,33.2362271583,0.932782349435
31477.0,33.1826812039,0.932431462317
4647.0,33.1888307095,0.933036504792
4232.0,33.2858485389,0.934388655806
30492.0,33.1702466027,0.933459639264
4316.0,33.1546183371,0.933584300429
4146.0,33.2148813458,0.934524879674
28771.0,33.1256815864,0.933628490218
4016.0,33.0763676003,0.933280532164
3846.0,33.1304102067,0.933952643567
27441.0,33.0435629747,0.932907110921
4019.0,33.0319447424,0.932652530331
3503.0,33.0982204401,0.932241981385
26427.0,33.0125606245,0.932156919866
4135.0,33.0788214203,0.933105564186
4129.0,33.2202971698,0.934330730152
26113.0,33.0618656346,0.933310939568
4928.0,32.9904552934,0.932609003113
4564.0,33.0888736919,0.933458312481
26654.0,33.1335683357,0.932955093443
5050.0,33.2182326442,0.934050439957
5002.0,33.2846689739,0.934841279787
27548.0,33.071741013,0.93360941647
5378.0,32.9878317935,0.932452078587
4873.0,33.0019046764,0.932455608171
28136.0,32.8759955032,0.930978612066
4978.0,32.8658379453,0.930784146448
5052.0,33.0032072785,0.93038804146
31575.0,32.9722402658,0.93136501604
6482.0,33.0249302528,0.93232669482
6447.0,33.2215662894,0.934764860936
32360.0,33.1108303102,0.93386482998
6841.0,33.0760666566,0.93337130039
6862.0,33.2048166514,0.934821174304
33175.0,33.0750794211,0.933425627821
7364.0,33.0305633736,0.932828277254
7452.0,33.0936953061,0.933670045787
33670.0,33.0090683333,0.932890494022
7798.0,33.0305257796,0.933037055879
7556.0,33.1942814856,0.934475331606
36255.0,33.1687216188,0.934276613589
7418.0,33.1573233641,0.933981468685
7257.0,33.2212597488,0.933099897467
36102.0,33.1448199223,0.9331249865
7139.0,33.1999231028,0.934020246464
6730.0,33.3181113332,0.93526320666
35265.0,33.185394267,0.934502985291
6654.0,33.2158946159,0.934824788784
6306.0,33.3809071146,0.936602559414
34703.0,33.2750226387,0.935665594669
6021.0,33.2786097674,0.935626225159
5863.0,33.3985577643,0.936525435808
33938.0,33.2537579968,0.9348405839
6212.0,33.287680078,0.935332143353
6175.0,33.4536831081,0.936937825084
35393.0,33.3011822123,0.934966071391
6145.0,33.2824431732,0.935136045121
6265.0,33.3420341561,0.933541912924
34330.0,33.1536356192,0.932675186475
6170.0,33.1185747413,0.932466860064
6103.0,33.1691809392,0.933233704846
33107.0,33.0358578163,0.931888139056
5781.0,33.0694338739,0.932353922539
5692.0,33.2159157125,0.934127738053
29761.0,33.0644122254,0.932959864847
5113.0,33.0541307554,0.93308987895
5407.0,33.2227493991,0.935256307537
33008.0,33.0886476218,0.934100046477
6054.0,33.1270979907,0.934492130881
6240.0,33.240652631,0.935710687041
34158.0,33.1022626088,0.93395610073
6400.0,33.1232629843,0.934414632376
6446.0,33.2509422261,0.934764815832
33479.0,33.1373885533,0.934271729755
6611.0,33.1463524622,0.934728822695
6437.0,33.2593673196,0.935952377048
33185.0,33.1423749144,0.935064634425
6098.0,33.1162042822,0.934813353023
5728.0,33.2540720812,0.93677247932
32949.0,33.150033467,0.935941984065
5694.0,33.1278714401,0.935789888383
5491.0,33.2501007831,0.937430159933
31913.0,33.1187978792,0.936246482809
5173.0,33.1677713604,0.936779170384
5286.0,33.3243455186,0.938447060065
31810.0,33.2165639937,0.937170130356
5203.0,33.2513836909,0.937813345561
5601.0,33.3583053035,0.93701258178
30932.0,33.2575460898,0.936656279334
5366.0,33.268078065,0.936893798738
5465.0,33.3768896108,0.938275932657
27929.0,33.2430118872,0.936820201456
4808.0,33.2260776141,0.936612316426
4686.0,33.2809535896,0.9371607951
26587.0,33.1570932989,0.93619658864
4332.0,33.1527098818,0.936042176079
4434.0,33.2083958362,0.936502529526
28042.0,33.1293341786,0.935408737422
5016.0,33.1330271939,0.935385866896
4979.0,33.2034015203,0.935978466794
32083.0,33.0852603646,0.934589435449
5759.0,33.0740196952,0.934257409865
5924.0,33.1884931788,0.934181431866
31514.0,33.0876423593,0.933824762719
6234.0,33.0935674651,0.934146753353
6504.0,33.2059779906,0.935316823795
30969.0,33.1065825432,0.93431934181
5800.0,33.1050885873,0.934338804443
5497.0,33.1938592893,0.935574364734
28947.0,33.1075521518,0.93484811562
4939.0,33.1104278575,0.935310954803
5087.0,33.1785717662,0.936215387037
29213.0,33.0975599239,0.935243455457
4782.0,33.11552278,0.935193440041
4767.0,33.2037880646,0.936155084354
28760.0,33.1001577367,0.934911334717
4360.0,33.1250222153,0.93569111549
4726.0,33.2376286292,0.935342547198
28710.0,33.2030270972,0.936417634926
4327.0,33.2247430309,0.936922218827
4601.0,33.3108611456,0.938105072904
27002.0,33.2524312028,0.937578830974
4277.0,33.2642026754,0.937665397822
4185.0,33.3187389082,0.938129135159
25973.0,33.2521542272,0.937595660817
3747.0,33.2415766241,0.937852879175
4289.0,33.2977619511,0.938771119299
24850.0,33.2815222411,0.938583365788
3908.0,33.3131756231,0.938839781995
4275.0,33.359727857,0.939309938562
27679.0,33.3132973753,0.938782690968
4409.0,33.3057416543,0.938481881588
4787.0,33.3345245533,0.937449418693
27338.0,33.2821425044,0.937471098499
5136.0,33.2420970288,0.937337329451
5219.0,33.285999831,0.937701107052
27584.0,33.1862298321,0.936541070738
5408.0,33.1740943075,0.936334509021
5313.0,33.2537815968,0.937146380377
27222.0,33.1687794284,0.935900546571
4873.0,33.1506566645,0.935300988209
4815.0,33.2133452368,0.935681872713
28169.0,33.1013511911,0.93453781638
4973.0,33.0659926942,0.933992836136
4979.0,33.129635163,0.934716498093
28440.0,33.0264651571,0.933477166031
4691.0,33.0377115465,0.933810852291
4726.0,33.1635033996,0.933098148969
26913.0,33.169214395,0.934544441093
5170.0,33.2163142679,0.935291124039
4872.0,33.2778966784,0.936535326777
25701.0,33.2164418687,0.936027426094
4520.0,33.2271388013,0.936282462742
4489.0,33.2763761494,0.936506921648
27414.0,33.2296787617,0.936193918489
4826.0,33.2310891482,0.936170386838
4978.0,33.3170905328,0.936775079726
