bytes,psnr,ssim
158853.0,34.5453044135,0.971040816352
131034.0,34.7267043868,0.971137194621
93313.0,34.5963935571,0.971109876455
78860.0,34.6929304061,0.971855100063
126301.0,34.7144645205,0.971273452935
74431.0,34.778900554,0.971491453408
63964.0,34.8905706915,0.972497433076
132065.0,35.2451141668,0.973313319389
90421.0,35.0289099049,0.972841139859
11045.0,35.0281128,0.973038997753
124691.0,35.0216357547,0.972756213186
37995.0,35.1035890179,0.972558978019
25854.0,35.0847509112,0.97269965407
134259.0,35.267942809,0.972816750332
89137.0,35.5232442488,0.973689689117
85755.0,35.6475663511,0.974409069493
27188.0,35.8023866568,0.974635437987
130779.0,35.6567172763,0.974053656711
13201.0,35.7648759361,0.974356825378
84433.0,35.5492625908,0.974717551353
19052.0,35.5491742968,0.974494395652
99201.0,35.8768145443,0.97558463744
48528.0,35.9417969561,0.975949243472
117121.0,35.9023751693,0.975608681902
10205.0,36.1587124955,0.975733161242
73622.0,36.1605105721,0.976085493502
118066.0,36.0422884323,0.975634864122
58704.0,36.1899397714,0.975865772867
22752.0,36.1820707542,0.975832673888
114180.0,35.8553749458,0.974886889788
53838.0,36.000420885,0.975848054947
23583.0,35.9217707157,0.976109246981
100538.0,35.745870111,0.97537582579
55749.0,35.985720292,0.975786340807
70477.0,36.0793847719,0.975878388423
118326.0,35.9920265849,0.975223274514
24770.0,36.1110025087,0.976003586889
70144.0,36.1442527685,0.976636752653
105265.0,36.0683661325,0.97611298744
21503.0,36.1325613448,0.975919955502
22584.0,36.1197146253,0.976124602452
112241.0,36.1035560969,0.976074023119
56020.0,36.1722416507,0.976233871245
67009.0,36.5184121048,0.977468155767
112808.0,36.1936840037,0.976145179982
70381.0,36.2615009153,0.976659261595
45401.0,36.4608464954,0.977345231574
116380.0,36.3572981279,0.976656734323
66710.0,36.4121178102,0.976447312692
6172.0,36.4392972827,0.976603065972
112644.0,36.2956031972,0.976214855669
62116.0,36.2600892908,0.976203553538
62559.0,36.3530282848,0.976566681507
109284.0,36.1914074182,0.97601661325
6374.0,35.9431961599,0.975016333227
44661.0,35.9879036814,0.975305784847
114850.0,36.1541442222,0.97569743661
58233.0,36.2114941189,0.975788989728
55827.0,36.2439508529,0.976145377034
112201.0,36.3055555751,0.976119362165
47148.0,36.3131872267,0.97583096841
9403.0,36.4026309751,0.976145201821
117997.0,37.1667758184,0.977242453353
74536.0,36.9929317671,0.976983357272
18943.0,36.9988823126,0.977059619028
126627.0,36.650480284,0.975958377447
77114.0,36.8022781913,0.976679392641
76593.0,36.7311503978,0.976971465461
117012.0,36.5621365359,0.976385109258
11063.0,36.4014046742,0.976298910793
53115.0,36.4100629492,0.975968496414
121267.0,36.2447075648,0.975269887593
31886.0,36.258666062,0.975521735461
76057.0,36.2735991838,0.975597197851
123255.0,36.03347816,0.974631077712
58517.0,36.1010381093,0.97503464863
77174.0,36.3915673386,0.976131458871
15606.0,36.3289758405,0.975880955123
130301.0,36.3077963237,0.975903114284
82490.0,36.1812390879,0.975256818374
61763.0,36.0428194457,0.975087911338
113848.0,35.9752609261,0.975011651762
31923.0,36.0377064449,0.975321099008
11591.0,36.2249337352,0.976107645292
128502.0,36.0368512345,0.975162308286
77326.0,36.1420755974,0.97542782154
45483.0,36.3153506335,0.976059402591
121336.0,36.2027899672,0.975598446338
9182.0,36.2577219026,0.975358047782
53155.0,36.0980450703,0.975118484872
125352.0,35.9907666806,0.974622691146
6487.0,36.0257331353,0.9743567714
79610.0,36.1742456157,0.975424984144
114255.0,36.1008218384,0.975072782869
33461.0,36.0389587353,0.974690672362
32616.0,36.1482850915,0.97541660994
132919.0,35.9105039206,0.974522195233
64575.0,36.0689801503,0.974920586395
89053.0,36.0180111498,0.974781427557
19942.0,35.958368801,0.974524109806
