bytes,psnr,ssim
25853.0,40.8171750011,0.976786886236
1071.0,40.4964453128,0.97615736423
2826.0,40.2139211105,0.97508375673
2323.0,40.2339924795,0.974972009342
113.0,39.747402035,0.973515010062
123.0,39.7463904728,0.973374257808
3158.0,39.7228011504,0.973449369232
3109.0,39.5388835206,0.97296454543
4239.0,39.6430412952,0.973152854653
6240.0,39.326673848,0.972348413176
272.0,39.4531981968,0.972489525198
180.0,39.3361976079,0.971797289459
760.0,39.3242435385,0.971633989764
9247.0,38.3434211237,0.968975232472
1033.0,38.6157621278,0.969123399008
429.0,39.087580884,0.97084824766
5713.0,38.9899542983,0.970584686646
233.0,39.0506941825,0.970719852681
301.0,39.2116719424,0.971237447265
5374.0,39.0710746159,0.970964718676
234.0,39.1415302768,0.97145825864
187.0,39.3010711429,0.971927891337
7304.0,39.2725436648,0.972030706643
274.0,39.8444215481,0.973746345508
204.0,39.727483777,0.973304077487
2320.0,39.6449591298,0.972922513113
5205.0,39.832252682,0.973630743139
3478.0,39.7666167241,0.97319584448
997.0,39.8209402929,0.973235863624
2580.0,39.667308011,0.972606309878
780.0,39.6969921275,0.97262273444
2837.0,39.6518513763,0.972977513524
3171.0,39.5426685871,0.972607136838
3471.0,39.5930693196,0.972773689386
6563.0,39.3173773178,0.971702745896
167.0,39.3089755807,0.971648868752
255.0,39.5187414443,0.972516404291
3107.0,39.5618083431,0.972715524854
837.0,39.6003214323,0.972730078728
2994.0,39.3654537644,0.971610115529
2302.0,39.3886684548,0.971881885942
2155.0,39.4132756759,0.972086496879
2255.0,39.2621213019,0.971487520708
2602.0,39.2799923454,0.971749124337
3143.0,39.2149980671,0.97112286723
6007.0,38.8207321194,0.970537284219
311.0,39.1168144845,0.971076229416
187.0,39.3450198913,0.971809206988
4888.0,39.4167534307,0.972065536496
2943.0,39.5023050594,0.972705258858
3170.0,39.6623826913,0.973468817107
834.0,39.7471408605,0.973595521214
4664.0,39.8142973603,0.973702158923
202.0,39.5837866007,0.972785909184
149.0,39.6216662691,0.973003258351
3256.0,39.6198126238,0.972970204345
3510.0,39.9527251379,0.974075960615
734.0,39.9543236917,0.973990874326
4744.0,39.8108679384,0.973563421824
224.0,39.8378369367,0.973412772779
175.0,39.8604764649,0.973987917637
7097.0,39.8849549936,0.975131168538
619.0,40.1337264584,0.975402510819
338.0,40.2904725349,0.975718838824
4677.0,40.2252212713,0.976504305118
289.0,40.3883518622,0.976848368778
246.0,40.5442522741,0.977873086434
6612.0,40.4903892469,0.978703424783
294.0,40.616423928,0.979425711229
458.0,40.9379967585,0.980255664147
2801.0,41.1043384317,0.981248441705
3579.0,40.9373795874,0.980875285947
360.0,41.0145129858,0.980868966716
291.0,41.1856332007,0.981512600711
2384.0,41.0902242566,0.981124840489
2989.0,41.1402186408,0.981536558814
2035.0,41.129683492,0.981404229322
559.0,40.9946023986,0.981007699727
2137.0,40.7615529707,0.980514855842
4311.0,40.8595483349,0.980521097879
3378.0,40.7703714685,0.980222340103
4176.0,40.7835916701,0.979643132001
592.0,40.7434980467,0.979415906487
5557.0,40.7079704201,0.979294444321
324.0,40.2177235728,0.978352174183
652.0,40.0792828272,0.9777509426
6646.0,39.4305252307,0.976964433003
1277.0,39.4062148328,0.976849732423
1209.0,39.6229335636,0.976430911466
7866.0,39.0792419598,0.975920175057
1340.0,39.6034796553,0.977109984936
336.0,39.7197160885,0.9772304161
7103.0,39.1710363875,0.976571530931
1038.0,39.4488025899,0.976992463458
614.0,39.6049317199,0.977530725419
6915.0,39.0479639192,0.976733354502
1075.0,39.5061834682,0.977249502134
342.0,39.55996292,0.977209588116
7712.0,39.0703494346,0.976438286885
1421.0,39.7028983194,0.978156480902
491.0,39.8247031436,0.978123332537
5528.0,39.8261334126,0.978173363298
336.0,39.2952329335,0.977128377924
1123.0,39.6084623726,0.977810485022
7994.0,39.0918629943,0.97736780556
1639.0,39.5185795949,0.977858042398
385.0,39.7595075396,0.978112531806
412.0,39.7677402564,0.978116470423
5623.0,39.8152308903,0.978567642003
4149.0,39.7656550691,0.978501235053
3893.0,39.8778422678,0.978913134119
6027.0,39.6464665907,0.9787198122
433.0,39.5839172035,0.97843770102
381.0,39.2382583719,0.977448023152
8712.0,38.7333189575,0.976453783861
1613.0,38.8451770928,0.976793768037
1614.0,39.6502907244,0.978369902471
5883.0,39.799114754,0.978985846606
520.0,39.7765703196,0.978873144407
7202.0,39.5462725957,0.978661267504
690.0,39.2891104798,0.977967771625
1367.0,40.068054859,0.979480539355
7219.0,39.5691050753,0.978600419782
1047.0,39.5149898312,0.978599272817
773.0,39.9133306625,0.979089682878
7303.0,39.3704521882,0.97809637041
1239.0,39.5460328814,0.978656691257
1151.0,40.0142123021,0.979313837185
6160.0,39.9358201662,0.97922730006
316.0,39.6246615629,0.97855488105
1046.0,39.8978083647,0.979041063136
7656.0,39.7904015489,0.978873565422
438.0,39.1932247524,0.977634366249
1700.0,40.1417634661,0.980072987096
7100.0,39.6962342749,0.979047002297
1247.0,39.9900437248,0.979382203344
356.0,40.1475514541,0.97958575738
7498.0,40.1099040996,0.979537224037
356.0,39.4456748021,0.978346563579
1477.0,39.9941652858,0.979232037887
6459.0,39.5351566333,0.978558026263
1162.0,39.8298211862,0.979336633691
739.0,39.959685093,0.979242432387
6574.0,39.2313279707,0.977879492994
1300.0,39.527602183,0.97844176085
836.0,39.7177951538,0.978546498876
7201.0,39.2624747033,0.9777653085
1347.0,39.2195088132,0.977588207356
1347.0,39.756449301,0.978613931645
8491.0,39.5741208217,0.97831521673
575.0,38.8083529361,0.97667962728
1742.0,39.53238599,0.978098937633
7786.0,38.8186016147,0.976471462063
1417.0,39.250236535,0.976869590089
342.0,39.3192180351,0.976852915561
6876.0,39.2605768081,0.976729252575
356.0,38.4497126642,0.974876779298
1395.0,38.9366793982,0.975702269573
9721.0,37.8134112732,0.97303649412
2718.0,37.8183569365,0.972664707175
2197.0,38.2837567299,0.973779922318
6912.0,37.6648995846,0.972600120428
1711.0,38.1939815317,0.973481387602
304.0,38.2045702896,0.973378167078
8699.0,37.4895942426,0.971585479106
2004.0,38.1398524959,0.97301910201
349.0,38.2822322787,0.973240296029
9359.0,38.156981139,0.972951230614
652.0,37.39530977,0.971071380205
2080.0,37.9103778802,0.972030519634
6968.0,37.0242146717,0.969837172042
1706.0,37.7047593084,0.971267198906
314.0,37.7194230895,0.971204920703
7960.0,37.4818096562,0.970620484611
609.0,36.7832717033,0.96863822522
1996.0,37.1160683919,0.96953576661
8355.0,37.5691014934,0.970467689374
7036.0,37.5625278544,0.970427685858
293.0,36.8199373184,0.968513711077
1821.0,37.1678234096,0.969290243479
9173.0,36.4585478292,0.967237552081
2274.0,37.2264656478,0.969428750388
405.0,37.2638349167,0.969432961606
8142.0,36.2865586501,0.966429603508
2279.0,37.2901240944,0.968795196315
422.0,37.3464570451,0.96882345979
9492.0,37.0346172615,0.968923381325
2156.0,37.0651124219,0.968925345386
2065.0,37.6879637531,0.970598397406
7590.0,36.9355752875,0.968563109562
1749.0,37.2706424901,0.96978989733
1603.0,38.039664266,0.971867737493
7086.0,37.7094663339,0.970685474462
653.0,37.3374592746,0.9700349704
1515.0,37.6493552181,0.970622269919
6569.0,37.5302401053,0.970734688719
611.0,37.5751480777,0.970708457282
427.0,37.5967773162,0.970577449738
10406.0,37.5901033061,0.970202302943
2335.0,37.8067477151,0.971429649184
1949.0,38.92436522,0.974687776079
3288.0,39.1284549934,0.975026201404
281.0,39.1090999601,0.974901272795
2748.0,38.9284431048,0.974409183199
8085.0,38.1201662759,0.972623762801
1408.0,38.1972339354,0.973175224302
1235.0,39.0517644856,0.975151799489
6231.0,38.8281225264,0.97474259667
689.0,38.7206628828,0.97440977995
340.0,38.5218843231,0.973312805876
7288.0,37.8436425905,0.971227976091
1829.0,38.5228027505,0.973545986296
448.0,38.5937887047,0.973600759309
9167.0,37.9001979939,0.971989353324
1856.0,37.8820310319,0.971944254142
1802.0,38.7128598797,0.973996741925
6256.0,38.5949552731,0.973634064161
329.0,38.1592103473,0.972783435604
1234.0,38.5616038756,0.973926565985
8519.0,37.8325030825,0.971891667439
1627.0,38.0192705267,0.972942386083
1544.0,38.7581045491,0.974492706478
7670.0,38.6219885206,0.974174162851
308.0,38.041641167,0.97327125155
1500.0,38.7319026512,0.974767554201
470.0,38.7109003803,0.974730301463
5154.0,38.629243622,0.974850217477
7616.0,38.4725371775,0.974446465058
368.0,37.7510143536,0.972973827564
1898.0,38.625708232,0.975096288269
7048.0,37.9349396828,0.974202618436
1496.0,38.3594574502,0.975109328148
535.0,38.5902958405,0.975464523601
5559.0,38.0202520238,0.974055624004
1341.0,37.9554434534,0.973750893137
1295.0,38.5496011053,0.975081109284
7728.0,38.0229880992,0.974148053308
1643.0,38.0396989619,0.974166408157
1332.0,38.6176840347,0.97555789483
20598.0,38.5417611893,0.975629672378
982.0,39.8725837302,0.979095301599
6150.0,38.5481818491,0.976150463507
1460.0,38.8415456383,0.976511757017
361.0,38.8602642023,0.976452136887
6119.0,38.9896882732,0.976503014502
6412.0,38.8341226195,0.976106200792
326.0,38.2426189247,0.974972934295
1179.0,38.7968696893,0.975954507585
7757.0,38.0655247405,0.974250978037
1693.0,38.6035879049,0.975418246947
688.0,38.8477253841,0.975910557462
7774.0,38.2569559944,0.975104696472
1491.0,38.3598769197,0.975427964227
1163.0,39.1901156855,0.977067660394
8049.0,38.5783076437,0.975698331924
1088.0,38.4995271865,0.975721206323
1199.0,39.3726202467,0.977874799793
