bytes,psnr,ssim
496037.0,34.8786724407,0.920907756428
1164.0,34.8818604968,0.920924524944
10438.0,34.7471689557,0.918283007452
1210.0,34.7267617718,0.917761547636
735.0,34.7329568599,0.917622273887
10565.0,34.6954169699,0.91733402435
774.0,34.6824255091,0.917104545056
787.0,34.7051578881,0.91724266148
9882.0,34.66387898,0.916910872103
782.0,34.6533865011,0.916693460189
698.0,34.6768607421,0.916824629499
9769.0,34.6407078339,0.916447153265
842.0,34.6350481262,0.916403823974
787.0,34.6558860769,0.916330554839
10966.0,34.6313409768,0.916089012133
872.0,34.6254306322,0.915972635803
1016.0,34.7449345427,0.918290510332
10989.0,34.6938031352,0.917666852142
1144.0,34.6897216701,0.917268931434
1206.0,34.6999034945,0.917132775914
10185.0,34.6659016352,0.916362537429
1190.0,34.6606098401,0.916393267911
1128.0,34.6819550272,0.916661058278
9561.0,34.6567656577,0.916444425782
960.0,34.6555596633,0.916349507428
849.0,34.677825404,0.916466328567
8362.0,34.6646047843,0.916263577898
618.0,34.6568306654,0.91611549059
474.0,34.6619873115,0.916180034212
6839.0,34.6437182183,0.916062300952
447.0,34.6443883155,0.916045863353
382.0,34.655385795,0.91608478439
10938.0,34.7721360051,0.917486592715
466.0,34.7420426207,0.917704053657
432.0,34.727638517,0.917439869139
8952.0,34.6904181546,0.916862459018
423.0,34.6768216414,0.916639360651
449.0,34.6818920998,0.916604888981
8843.0,34.6728183716,0.916605493336
612.0,34.6682834349,0.916510914072
643.0,34.6691771632,0.916516009893
9803.0,34.6615598546,0.916386136904
826.0,34.6552372463,0.916255350289
853.0,34.6594406108,0.916344903339
10049.0,34.6551681918,0.916364550955
750.0,34.6689330049,0.916408736928
665.0,34.6799346839,0.917066697802
9885.0,34.6706536916,0.916748755786
706.0,34.7731389239,0.918587759205
635.0,34.7677722653,0.918311861542
9872.0,34.7098879591,0.917243753404
670.0,34.6837882134,0.916892593043
784.0,34.6837539922,0.916816439502
9591.0,34.6699155379,0.916697570308
