bytes,psnr,ssim
1570.0,100.0,1.0
241.0,100.0,1.0
238.0,100.0,1.0
238.0,100.0,1.0
241.0,100.0,1.0
238.0,100.0,1.0
238.0,100.0,1.0
241.0,100.0,1.0
238.0,100.0,1.0
238.0,100.0,1.0
241.0,100.0,1.0
101297.0,60.5688321143,0.998885010788
12452.0,55.404334053,0.997343576136
9370.0,51.9238812532,0.995947573563
120364.0,49.077456857,0.99453419456
5314.0,47.0480835406,0.993511730019
12661.0,45.6372100471,0.992968999811
122843.0,44.1605870673,0.992090344265
468.0,42.925600915,0.99138944451
4792.0,42.0007724153,0.990909611733
126767.0,41.0378210282,0.990274966844
1281.0,40.0330823253,0.989540191952
3159.0,39.3630880043,0.98922358469
127803.0,38.6369010628,0.9887527905
500.0,37.9188582648,0.988219355589
2216.0,37.3303294611,0.987847053435
126574.0,36.7721122128,0.987431593595
890.0,36.1736741593,0.986925146295
712.0,35.6325853307,0.986549197976
125988.0,35.1759692029,0.986209834424
1892.0,34.6960209771,0.985804275723
1369.0,34.2683300227,0.985522260851
100682.0,33.8089962168,0.985227295024
129939.0,33.484160742,0.984937682725
5679.0,33.0486600568,0.984502713836
2264.0,32.7171997998,0.984344576924
132377.0,32.3544408802,0.983996949302
2217.0,32.0050675441,0.983665186764
4033.0,31.7119203356,0.983425989658
10064.0,31.7069415389,0.983419468048
5647.0,31.7045935471,0.983419288545
2349.0,31.7041935646,0.983418770093
255.0,31.7040212528,0.983418546025
240.0,31.7038080901,0.983417278008
629.0,31.7040460399,0.983418888501
238.0,31.7037378459,0.983417058894
238.0,31.7039879295,0.983418657652
61388.0,31.7000742275,0.983397227584
262.0,31.6662927819,0.983448746695
1905.0,31.6573176703,0.983411822861
2662.0,31.6572466565,0.983411227108
277.0,31.657161723,0.983412005221
242.0,31.6571629546,0.983412001028
557.0,31.6571640761,0.98341201351
247.0,31.6571485939,0.983411965565
245.0,31.6571485939,0.983411965565
362.0,31.6571485939,0.983411965565
242.0,31.6571527503,0.983412025319
242.0,31.6571527503,0.983412025319
261.0,31.6571527503,0.983412025319
242.0,31.6571434258,0.983411978003
242.0,31.6571434258,0.983411978003
11348.0,31.655890338,0.983406706853
287.0,31.6546913729,0.983400021541
334.0,31.6630403717,0.983441152289
3059.0,31.6559603183,0.983407445511
337.0,31.6562930203,0.983409755372
290.0,31.6572466565,0.983413254461
510.0,31.6574062577,0.983414247158
252.0,31.6571742364,0.983413040119
246.0,31.6571778871,0.983413084724
251.0,31.6571859801,0.983413151035
242.0,31.6571911483,0.983413149518
242.0,31.6571968662,0.983413193286
242.0,31.6571968662,0.983413193286
242.0,31.6571968662,0.983413193286
242.0,31.6571968662,0.983413193286
242.0,31.6571968662,0.983413193286
242.0,31.6571968662,0.983413193286
242.0,31.6571968662,0.983413193286
2885.0,31.663450677,0.983442423357
1713.0,31.6556942322,0.983409312569
256.0,31.6558764432,0.983410107499
291.0,31.6557310563,0.983409382726
247.0,31.6558249538,0.983409955623
246.0,31.6557713104,0.983409618004
143018.0,32.9910643776,0.984401515796
292.0,34.7436209601,0.985949266674
6466.0,36.6877427083,0.987330522751
92797.0,39.2827387631,0.989125746593
450.0,42.7742478765,0.991164055943
1546.0,49.2316083668,0.994664770291
170347.0,95.1675524201,0.999999677283
1166.0,95.9200619443,0.999999682418
1306.0,61.2658716668,0.999518166729
791068.0,53.2024023039,0.996990214563
1241165.0,49.3328273645,0.994010971806
1636146.0,47.3589033284,0.992434840077
1935568.0,45.988940331,0.991311284922
2156081.0,44.8906665356,0.990513402868
1868367.0,44.8188105365,0.989911253639
1177184.0,44.9407816851,0.990229236762
1828315.0,44.7872978382,0.989687435046
1154128.0,45.0233647311,0.990421515758
1823973.0,44.8318391362,0.989767851158
1145060.0,45.0058042538,0.990326835246
1820537.0,44.8362339906,0.989694773794
1141880.0,45.0035905354,0.990306014945
1839140.0,44.7939820414,0.989564383672
1170622.0,44.9016524769,0.990136026967
1800753.0,44.7621902375,0.989617109198
1119891.0,44.8704199413,0.990160411918
1873090.0,44.7055451369,0.989912454032
1167661.0,44.8578266817,0.990325734381
1792847.0,44.7368461623,0.989695509694
1102773.0,44.90170354,0.990254120882
1795984.0,44.8151612943,0.989550955736
1113304.0,44.9363167712,0.990201646258
1795764.0,44.7900192374,0.989541464276
1102261.0,44.9153374832,0.990075797986
1790801.0,44.7509403233,0.989505019309
1087312.0,44.9124643061,0.990143213415
1849276.0,44.6982641658,0.989486346987
1132753.0,44.88345475,0.989969605494
1782153.0,44.8040698871,0.989504956986
